value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Deciles,Geographical area
6.60266,26,8610,COL,Colombia,2003,Decile 6,Urban
8.36188,26,8610,COL,Colombia,2003,Decile 7,Urban
10.92833,26,8610,COL,Colombia,2003,Decile 8,Urban
16.29272,26,8610,COL,Colombia,2003,Decile 9,Urban
0.99768,26,8610,COL,Colombia,2004,Decile 1,National
43.75948,26,8610,COL,Colombia,2004,Decile 10,National
2.17607,26,8610,COL,Colombia,2004,Decile 2,National
3.12047,26,8610,COL,Colombia,2004,Decile 3,National
4.02149,26,8610,COL,Colombia,2004,Decile 4,National
5.04065,26,8610,COL,Colombia,2004,Decile 5,National
6.35681,26,8610,COL,Colombia,2004,Decile 6,National
8.04117,26,8610,COL,Colombia,2004,Decile 7,National
10.67361,26,8610,COL,Colombia,2004,Decile 8,National
15.81255,26,8610,COL,Colombia,2004,Decile 9,National
1.44346,26,8610,COL,Colombia,2004,Decile 1,Rural
32.7219,26,8610,COL,Colombia,2004,Decile 10,Rural
3.04609,26,8610,COL,Colombia,2004,Decile 2,Rural
4.25383,26,8610,COL,Colombia,2004,Decile 3,Rural
5.42596,26,8610,COL,Colombia,2004,Decile 4,Rural
6.80814,26,8610,COL,Colombia,2004,Decile 5,Rural
8.22056,26,8610,COL,Colombia,2004,Decile 6,Rural
9.9102,26,8610,COL,Colombia,2004,Decile 7,Rural
12.14306,26,8610,COL,Colombia,2004,Decile 8,Rural
16.0268,26,8610,COL,Colombia,2004,Decile 9,Rural
1.1976,26,8610,COL,Colombia,2004,Decile 1,Urban
42.23183,26,8610,COL,Colombia,2004,Decile 10,Urban
2.44917,26,8610,COL,Colombia,2004,Decile 2,Urban
3.3304,26,8610,COL,Colombia,2004,Decile 3,Urban
4.21654,26,8610,COL,Colombia,2004,Decile 4,Urban
5.24869,26,8610,COL,Colombia,2004,Decile 5,Urban
6.50722,26,8610,COL,Colombia,2004,Decile 6,Urban
8.20575,26,8610,COL,Colombia,2004,Decile 7,Urban
10.77759,26,8610,COL,Colombia,2004,Decile 8,Urban
15.8352,26,8610,COL,Colombia,2004,Decile 9,Urban
1.06156,26,8610,COL,Colombia,2005,Decile 1,National
43.46839,26,8610,COL,Colombia,2005,Decile 10,National
2.20498,26,8610,COL,Colombia,2005,Decile 2,National
3.12168,26,8610,COL,Colombia,2005,Decile 3,National
4.06327,26,8610,COL,Colombia,2005,Decile 4,National
5.08128,26,8610,COL,Colombia,2005,Decile 5,National
6.39685,26,8610,COL,Colombia,2005,Decile 6,National
8.11275,26,8610,COL,Colombia,2005,Decile 7,National
10.7193,26,8610,COL,Colombia,2005,Decile 8,National
15.76993,26,8610,COL,Colombia,2005,Decile 9,National
1.44103,26,8610,COL,Colombia,2005,Decile 1,Rural
34.95544,26,8610,COL,Colombia,2005,Decile 10,Rural
2.96442,26,8610,COL,Colombia,2005,Decile 2,Rural
4.09037,26,8610,COL,Colombia,2005,Decile 3,Rural
5.21876,26,8610,COL,Colombia,2005,Decile 4,Rural
6.44605,26,8610,COL,Colombia,2005,Decile 5,Rural
7.82825,26,8610,COL,Colombia,2005,Decile 6,Rural
9.49362,26,8610,COL,Colombia,2005,Decile 7,Rural
11.87383,26,8610,COL,Colombia,2005,Decile 8,Rural
15.68823,26,8610,COL,Colombia,2005,Decile 9,Rural
1.29125,26,8610,COL,Colombia,2005,Decile 1,Urban
41.94885,26,8610,COL,Colombia,2005,Decile 10,Urban
2.49277,26,8610,COL,Colombia,2005,Decile 2,Urban
3.40489,26,8610,COL,Colombia,2005,Decile 3,Urban
4.26366,26,8610,COL,Colombia,2005,Decile 4,Urban
5.31408,26,8610,COL,Colombia,2005,Decile 5,Urban
6.56615,26,8610,COL,Colombia,2005,Decile 6,Urban
8.22149,26,8610,COL,Colombia,2005,Decile 7,Urban
10.74321,26,8610,COL,Colombia,2005,Decile 8,Urban
15.75366,26,8610,COL,Colombia,2005,Decile 9,Urban
0.71605,26,8611,COL,Colombia,2008,Decile 1,National
44.58702,26,8611,COL,Colombia,2008,Decile 10,National
1.83829,26,8611,COL,Colombia,2008,Decile 2,National
2.71823,26,8611,COL,Colombia,2008,Decile 3,National
3.78343,26,8611,COL,Colombia,2008,Decile 4,National
4.87498,26,8611,COL,Colombia,2008,Decile 5,National
6.20085,26,8611,COL,Colombia,2008,Decile 6,National
8.16173,26,8611,COL,Colombia,2008,Decile 7,National
11.09802,26,8611,COL,Colombia,2008,Decile 8,National
16.0214,26,8611,COL,Colombia,2008,Decile 9,National
0.90128,26,8611,COL,Colombia,2008,Decile 1,Rural
36.66064,26,8611,COL,Colombia,2008,Decile 10,Rural
2.43209,26,8611,COL,Colombia,2008,Decile 2,Rural
3.63727,26,8611,COL,Colombia,2008,Decile 3,Rural
4.8068,26,8611,COL,Colombia,2008,Decile 4,Rural
6.11462,26,8611,COL,Colombia,2008,Decile 5,Rural
7.38084,26,8611,COL,Colombia,2008,Decile 6,Rural
9.41812,26,8611,COL,Colombia,2008,Decile 7,Rural
12.14617,26,8611,COL,Colombia,2008,Decile 8,Rural
16.50217,26,8611,COL,Colombia,2008,Decile 9,Rural
0.93981,26,8611,COL,Colombia,2008,Decile 1,Urban
42.69218,26,8611,COL,Colombia,2008,Decile 10,Urban
2.17791,26,8611,COL,Colombia,2008,Decile 2,Urban
3.10724,26,8611,COL,Colombia,2008,Decile 3,Urban
4.06648,26,8611,COL,Colombia,2008,Decile 4,Urban
5.16656,26,8611,COL,Colombia,2008,Decile 5,Urban
6.49689,26,8611,COL,Colombia,2008,Decile 6,Urban
8.29513,26,8611,COL,Colombia,2008,Decile 7,Urban
10.95823,26,8611,COL,Colombia,2008,Decile 8,Urban
16.09959,26,8611,COL,Colombia,2008,Decile 9,Urban
0.88944,26,8611,COL,Colombia,2009,Decile 1,National
43.38678,26,8611,COL,Colombia,2009,Decile 10,National
1.92052,26,8611,COL,Colombia,2009,Decile 2,National
3.00866,26,8611,COL,Colombia,2009,Decile 3,National
3.89255,26,8611,COL,Colombia,2009,Decile 4,National
5.00531,26,8611,COL,Colombia,2009,Decile 5,National
6.42156,26,8611,COL,Colombia,2009,Decile 6,National
8.27465,26,8611,COL,Colombia,2009,Decile 7,National
11.04515,26,8611,COL,Colombia,2009,Decile 8,National
16.1554,26,8611,COL,Colombia,2009,Decile 9,National
1.24535,26,8611,COL,Colombia,2009,Decile 1,Rural
35.50222,26,8611,COL,Colombia,2009,Decile 10,Rural
2.74945,26,8611,COL,Colombia,2009,Decile 2,Rural
3.90009,26,8611,COL,Colombia,2009,Decile 3,Rural
5.05241,26,8611,COL,Colombia,2009,Decile 4,Rural
6.25481,26,8611,COL,Colombia,2009,Decile 5,Rural
7.60553,26,8611,COL,Colombia,2009,Decile 6,Rural
9.62345,26,8611,COL,Colombia,2009,Decile 7,Rural
11.85988,26,8611,COL,Colombia,2009,Decile 8,Rural
16.20681,26,8611,COL,Colombia,2009,Decile 9,Rural
1.0786,26,8611,COL,Colombia,2009,Decile 1,Urban
41.75712,26,8611,COL,Colombia,2009,Decile 10,Urban
2.36563,26,8611,COL,Colombia,2009,Decile 2,Urban
3.1926,26,8611,COL,Colombia,2009,Decile 3,Urban
4.19767,26,8611,COL,Colombia,2009,Decile 4,Urban
5.304,26,8611,COL,Colombia,2009,Decile 5,Urban
6.65427,26,8611,COL,Colombia,2009,Decile 6,Urban
8.4331,26,8611,COL,Colombia,2009,Decile 7,Urban
11.06826,26,8611,COL,Colombia,2009,Decile 8,Urban
15.94875,26,8611,COL,Colombia,2009,Decile 9,Urban
0.94696,26,8611,COL,Colombia,2010,Decile 1,National
43.4917,26,8611,COL,Colombia,2010,Decile 10,National
2.06086,26,8611,COL,Colombia,2010,Decile 2,National
2.98752,26,8611,COL,Colombia,2010,Decile 3,National
3.92682,26,8611,COL,Colombia,2010,Decile 4,National
5.11115,26,8611,COL,Colombia,2010,Decile 5,National
6.30778,26,8611,COL,Colombia,2010,Decile 6,National
8.17411,26,8611,COL,Colombia,2010,Decile 7,National
10.94778,26,8611,COL,Colombia,2010,Decile 8,National
16.04533,26,8611,COL,Colombia,2010,Decile 9,National
1.32584,26,8611,COL,Colombia,2010,Decile 1,Rural
35.84729,26,8611,COL,Colombia,2010,Decile 10,Rural
2.77343,26,8611,COL,Colombia,2010,Decile 2,Rural
3.93661,26,8611,COL,Colombia,2010,Decile 3,Rural
5.04676,26,8611,COL,Colombia,2010,Decile 4,Rural
6.25385,26,8611,COL,Colombia,2010,Decile 5,Rural
7.67832,26,8611,COL,Colombia,2010,Decile 6,Rural
9.36258,26,8611,COL,Colombia,2010,Decile 7,Rural
11.74997,26,8611,COL,Colombia,2010,Decile 8,Rural
16.02534,26,8611,COL,Colombia,2010,Decile 9,Rural
1.09719,26,8611,COL,Colombia,2010,Decile 1,Urban
41.83826,26,8611,COL,Colombia,2010,Decile 10,Urban
2.37333,26,8611,COL,Colombia,2010,Decile 2,Urban
3.32735,26,8611,COL,Colombia,2010,Decile 3,Urban
4.08213,26,8611,COL,Colombia,2010,Decile 4,Urban
5.41964,26,8611,COL,Colombia,2010,Decile 5,Urban
6.6199,26,8611,COL,Colombia,2010,Decile 6,Urban
8.2426,26,8611,COL,Colombia,2010,Decile 7,Urban
11.04856,26,8611,COL,Colombia,2010,Decile 8,Urban
15.95103,26,8611,COL,Colombia,2010,Decile 9,Urban
1.04419,26,8611,COL,Colombia,2011,Decile 1,National
42.5902,26,8611,COL,Colombia,2011,Decile 10,National
2.16625,26,8611,COL,Colombia,2011,Decile 2,National
3.09352,26,8611,COL,Colombia,2011,Decile 3,National
4.04638,26,8611,COL,Colombia,2011,Decile 4,National
5.13523,26,8611,COL,Colombia,2011,Decile 5,National
6.52223,26,8611,COL,Colombia,2011,Decile 6,National
8.3514,26,8611,COL,Colombia,2011,Decile 7,National
11.03956,26,8611,COL,Colombia,2011,Decile 8,National
16.01105,26,8611,COL,Colombia,2011,Decile 9,National
1.4805,26,8611,COL,Colombia,2011,Decile 1,Rural
34.95854,26,8611,COL,Colombia,2011,Decile 10,Rural
2.95122,26,8611,COL,Colombia,2011,Decile 2,Rural
4.10206,26,8611,COL,Colombia,2011,Decile 3,Rural
5.17342,26,8611,COL,Colombia,2011,Decile 4,Rural
6.39941,26,8611,COL,Colombia,2011,Decile 5,Rural
7.80026,26,8611,COL,Colombia,2011,Decile 6,Rural
9.43658,26,8611,COL,Colombia,2011,Decile 7,Rural
11.70682,26,8611,COL,Colombia,2011,Decile 8,Rural
15.99117,26,8611,COL,Colombia,2011,Decile 9,Rural
1.25183,26,8611,COL,Colombia,2011,Decile 1,Urban
41.04522,26,8611,COL,Colombia,2011,Decile 10,Urban
2.42313,26,8611,COL,Colombia,2011,Decile 2,Urban
3.41182,26,8611,COL,Colombia,2011,Decile 3,Urban
4.3781,26,8611,COL,Colombia,2011,Decile 4,Urban
5.42948,26,8611,COL,Colombia,2011,Decile 5,Urban
6.74628,26,8611,COL,Colombia,2011,Decile 6,Urban
8.48995,26,8611,COL,Colombia,2011,Decile 7,Urban
11.01328,26,8611,COL,Colombia,2011,Decile 8,Urban
15.81092,26,8611,COL,Colombia,2011,Decile 9,Urban
1.03391,26,8611,COL,Colombia,2012,Decile 1,National
41.32069,26,8611,COL,Colombia,2012,Decile 10,National
2.20362,26,8611,COL,Colombia,2012,Decile 2,National
3.15524,26,8611,COL,Colombia,2012,Decile 3,National
4.19704,26,8611,COL,Colombia,2012,Decile 4,National
5.2015,26,8611,COL,Colombia,2012,Decile 5,National
6.86006,26,8611,COL,Colombia,2012,Decile 6,National
8.57069,26,8611,COL,Colombia,2012,Decile 7,National
11.29991,26,8611,COL,Colombia,2012,Decile 8,National
16.15736,26,8611,COL,Colombia,2012,Decile 9,National
1.34747,26,8611,COL,Colombia,2012,Decile 1,Rural
35.21842,26,8611,COL,Colombia,2012,Decile 10,Rural
2.89872,26,8611,COL,Colombia,2012,Decile 2,Rural
3.98681,26,8611,COL,Colombia,2012,Decile 3,Rural
5.11483,26,8611,COL,Colombia,2012,Decile 4,Rural
6.42889,26,8611,COL,Colombia,2012,Decile 5,Rural
7.54176,26,8611,COL,Colombia,2012,Decile 6,Rural
9.4537,26,8611,COL,Colombia,2012,Decile 7,Rural
11.88094,26,8611,COL,Colombia,2012,Decile 8,Rural
16.12846,26,8611,COL,Colombia,2012,Decile 9,Rural
1.28817,26,8611,COL,Colombia,2012,Decile 1,Urban
39.63439,26,8611,COL,Colombia,2012,Decile 10,Urban
2.57197,26,8611,COL,Colombia,2012,Decile 2,Urban
3.5337,26,8611,COL,Colombia,2012,Decile 3,Urban
4.45922,26,8611,COL,Colombia,2012,Decile 4,Urban
5.66772,26,8611,COL,Colombia,2012,Decile 5,Urban
6.97026,26,8611,COL,Colombia,2012,Decile 6,Urban
8.69444,26,8611,COL,Colombia,2012,Decile 7,Urban
11.24827,26,8611,COL,Colombia,2012,Decile 8,Urban
15.93185,26,8611,COL,Colombia,2012,Decile 9,Urban
1.04539,26,8611,COL,Colombia,2013,Decile 1,National
41.6684,26,8611,COL,Colombia,2013,Decile 10,National
2.21654,26,8611,COL,Colombia,2013,Decile 2,National
3.16286,26,8611,COL,Colombia,2013,Decile 3,National
4.14889,26,8611,COL,Colombia,2013,Decile 4,National
5.29582,26,8611,COL,Colombia,2013,Decile 5,National
6.67158,26,8611,COL,Colombia,2013,Decile 6,National
8.50176,26,8611,COL,Colombia,2013,Decile 7,National
11.16806,26,8611,COL,Colombia,2013,Decile 8,National
16.12069,26,8611,COL,Colombia,2013,Decile 9,National
1.44381,26,8611,COL,Colombia,2013,Decile 1,Rural
33.87795,26,8611,COL,Colombia,2013,Decile 10,Rural
3.045,26,8611,COL,Colombia,2013,Decile 2,Rural
4.18143,26,8611,COL,Colombia,2013,Decile 3,Rural
5.2661,26,8611,COL,Colombia,2013,Decile 4,Rural
6.46413,26,8611,COL,Colombia,2013,Decile 5,Rural
7.66228,26,8611,COL,Colombia,2013,Decile 6,Rural
9.82258,26,8611,COL,Colombia,2013,Decile 7,Rural
12.06191,26,8611,COL,Colombia,2013,Decile 8,Rural
16.17481,26,8611,COL,Colombia,2013,Decile 9,Rural
1.25078,26,8611,COL,Colombia,2013,Decile 1,Urban
40.12985,26,8611,COL,Colombia,2013,Decile 10,Urban
2.53843,26,8611,COL,Colombia,2013,Decile 2,Urban
3.47927,26,8611,COL,Colombia,2013,Decile 3,Urban
4.46434,26,8611,COL,Colombia,2013,Decile 4,Urban
5.56684,26,8611,COL,Colombia,2013,Decile 5,Urban
6.8845,26,8611,COL,Colombia,2013,Decile 6,Urban
8.59733,26,8611,COL,Colombia,2013,Decile 7,Urban
11.1528,26,8611,COL,Colombia,2013,Decile 8,Urban
15.93586,26,8611,COL,Colombia,2013,Decile 9,Urban
1.06416,26,8611,COL,Colombia,2014,Decile 1,National
41.57175,26,8611,COL,Colombia,2014,Decile 10,National
2.24889,26,8611,COL,Colombia,2014,Decile 2,National
3.20248,26,8611,COL,Colombia,2014,Decile 3,National
4.21598,26,8611,COL,Colombia,2014,Decile 4,National
5.30426,26,8611,COL,Colombia,2014,Decile 5,National
6.715,26,8611,COL,Colombia,2014,Decile 6,National
8.50706,26,8611,COL,Colombia,2014,Decile 7,National
11.16985,26,8611,COL,Colombia,2014,Decile 8,National
16.00056,26,8611,COL,Colombia,2014,Decile 9,National
1.39454,26,8611,COL,Colombia,2014,Decile 1,Rural
35.18082,26,8611,COL,Colombia,2014,Decile 10,Rural
2.90395,26,8611,COL,Colombia,2014,Decile 2,Rural
4.03692,26,8611,COL,Colombia,2014,Decile 3,Rural
5.12968,26,8611,COL,Colombia,2014,Decile 4,Rural
6.31536,26,8611,COL,Colombia,2014,Decile 5,Rural
7.72179,26,8611,COL,Colombia,2014,Decile 6,Rural
9.39804,26,8611,COL,Colombia,2014,Decile 7,Rural
11.86011,26,8611,COL,Colombia,2014,Decile 8,Rural
16.0588,26,8611,COL,Colombia,2014,Decile 9,Rural
1.31904,26,8611,COL,Colombia,2014,Decile 1,Urban
40.05789,26,8611,COL,Colombia,2014,Decile 10,Urban
2.59856,26,8611,COL,Colombia,2014,Decile 2,Urban
3.54641,26,8611,COL,Colombia,2014,Decile 3,Urban
4.5047,26,8611,COL,Colombia,2014,Decile 4,Urban
5.58932,26,8611,COL,Colombia,2014,Decile 5,Urban
6.89828,26,8611,COL,Colombia,2014,Decile 6,Urban
8.57503,26,8611,COL,Colombia,2014,Decile 7,Urban
11.12495,26,8611,COL,Colombia,2014,Decile 8,Urban
15.78581,26,8611,COL,Colombia,2014,Decile 9,Urban
1.14016,26,8611,COL,Colombia,2015,Decile 1,National
40.40372,26,8611,COL,Colombia,2015,Decile 10,National
2.35182,26,8611,COL,Colombia,2015,Decile 2,National
3.34427,26,8611,COL,Colombia,2015,Decile 3,National
4.32873,26,8611,COL,Colombia,2015,Decile 4,National
5.52476,26,8611,COL,Colombia,2015,Decile 5,National
6.89644,26,8611,COL,Colombia,2015,Decile 6,National
8.69814,26,8611,COL,Colombia,2015,Decile 7,National
11.33857,26,8611,COL,Colombia,2015,Decile 8,National
15.97338,26,8611,COL,Colombia,2015,Decile 9,National
1.5004,26,8611,COL,Colombia,2015,Decile 1,Rural
34.93137,26,8611,COL,Colombia,2015,Decile 10,Rural
3.03629,26,8611,COL,Colombia,2015,Decile 2,Rural
4.15406,26,8611,COL,Colombia,2015,Decile 3,Rural
5.21025,26,8611,COL,Colombia,2015,Decile 4,Rural
6.32381,26,8611,COL,Colombia,2015,Decile 5,Rural
7.64114,26,8611,COL,Colombia,2015,Decile 6,Rural
9.46857,26,8611,COL,Colombia,2015,Decile 7,Rural
11.8358,26,8611,COL,Colombia,2015,Decile 8,Rural
15.8983,26,8611,COL,Colombia,2015,Decile 9,Rural
1.39686,26,8611,COL,Colombia,2015,Decile 1,Urban
38.95689,26,8611,COL,Colombia,2015,Decile 10,Urban
2.7219,26,8611,COL,Colombia,2015,Decile 2,Urban
3.68934,26,8611,COL,Colombia,2015,Decile 3,Urban
4.67179,26,8611,COL,Colombia,2015,Decile 4,Urban
5.81287,26,8611,COL,Colombia,2015,Decile 5,Urban
7.05587,26,8611,COL,Colombia,2015,Decile 6,Urban
8.80117,26,8611,COL,Colombia,2015,Decile 7,Urban
11.22701,26,8611,COL,Colombia,2015,Decile 8,Urban
15.6663,26,8611,COL,Colombia,2015,Decile 9,Urban
1.15415,26,8611,COL,Colombia,2016,Decile 1,National
40.39458,26,8611,COL,Colombia,2016,Decile 10,National
2.41015,26,8611,COL,Colombia,2016,Decile 2,National
3.38637,26,8611,COL,Colombia,2016,Decile 3,National
4.40864,26,8611,COL,Colombia,2016,Decile 4,National
5.55865,26,8611,COL,Colombia,2016,Decile 5,National
6.92959,26,8611,COL,Colombia,2016,Decile 6,National
8.70602,26,8611,COL,Colombia,2016,Decile 7,National
11.23518,26,8611,COL,Colombia,2016,Decile 8,National
15.81668,26,8611,COL,Colombia,2016,Decile 9,National
1.49933,26,8611,COL,Colombia,2016,Decile 1,Rural
36.01762,26,8611,COL,Colombia,2016,Decile 10,Rural
2.99023,26,8611,COL,Colombia,2016,Decile 2,Rural
4.07092,26,8611,COL,Colombia,2016,Decile 3,Rural
5.09852,26,8611,COL,Colombia,2016,Decile 4,Rural
6.3025,26,8611,COL,Colombia,2016,Decile 5,Rural
7.58685,26,8611,COL,Colombia,2016,Decile 6,Rural
9.21647,26,8611,COL,Colombia,2016,Decile 7,Rural
11.59895,26,8611,COL,Colombia,2016,Decile 8,Rural
15.61862,26,8611,COL,Colombia,2016,Decile 9,Rural
1.3721,26,8611,COL,Colombia,2016,Decile 1,Urban
38.998,26,8611,COL,Colombia,2016,Decile 10,Urban
2.74098,26,8611,COL,Colombia,2016,Decile 2,Urban
3.71165,26,8611,COL,Colombia,2016,Decile 3,Urban
4.72885,26,8611,COL,Colombia,2016,Decile 4,Urban
5.80417,26,8611,COL,Colombia,2016,Decile 5,Urban
7.11696,26,8611,COL,Colombia,2016,Decile 6,Urban
8.77776,26,8611,COL,Colombia,2016,Decile 7,Urban
11.14698,26,8611,COL,Colombia,2016,Decile 8,Urban
15.60254,26,8611,COL,Colombia,2016,Decile 9,Urban
1.22058,26,8611,COL,Colombia,2017,Decile 1,National
39.69351,26,8611,COL,Colombia,2017,Decile 10,National
2.60551,26,8611,COL,Colombia,2017,Decile 2,National
3.37773,26,8611,COL,Colombia,2017,Decile 3,National
4.49725,26,8611,COL,Colombia,2017,Decile 4,National
5.62698,26,8611,COL,Colombia,2017,Decile 5,National
7.00081,26,8611,COL,Colombia,2017,Decile 6,National
8.77877,26,8611,COL,Colombia,2017,Decile 7,National
11.3297,26,8611,COL,Colombia,2017,Decile 8,National
15.86915,26,8611,COL,Colombia,2017,Decile 9,National
1.54818,26,8611,COL,Colombia,2017,Decile 1,Rural
35.88469,26,8611,COL,Colombia,2017,Decile 10,Rural
3.02124,26,8611,COL,Colombia,2017,Decile 2,Rural
4.07022,26,8611,COL,Colombia,2017,Decile 3,Rural
5.1078,26,8611,COL,Colombia,2017,Decile 4,Rural
6.21742,26,8611,COL,Colombia,2017,Decile 5,Rural
7.6172,26,8611,COL,Colombia,2017,Decile 6,Rural
9.3149,26,8611,COL,Colombia,2017,Decile 7,Rural
11.56297,26,8611,COL,Colombia,2017,Decile 8,Rural
15.65538,26,8611,COL,Colombia,2017,Decile 9,Rural
1.43746,26,8611,COL,Colombia,2017,Decile 1,Urban
38.43367,26,8611,COL,Colombia,2017,Decile 10,Urban
2.78408,26,8611,COL,Colombia,2017,Decile 2,Urban
3.7684,26,8611,COL,Colombia,2017,Decile 3,Urban
4.75761,26,8611,COL,Colombia,2017,Decile 4,Urban
5.71157,26,8611,COL,Colombia,2017,Decile 5,Urban
7.30884,26,8611,COL,Colombia,2017,Decile 6,Urban
8.85478,26,8611,COL,Colombia,2017,Decile 7,Urban
11.42538,26,8611,COL,Colombia,2017,Decile 8,Urban
15.51822,26,8611,COL,Colombia,2017,Decile 9,Urban
1.16132,26,8611,COL,Colombia,2018,Decile 1,National
40.62051,26,8611,COL,Colombia,2018,Decile 10,National
2.41452,26,8611,COL,Colombia,2018,Decile 2,National
3.38493,26,8611,COL,Colombia,2018,Decile 3,National
4.36216,26,8611,COL,Colombia,2018,Decile 4,National
5.50101,26,8611,COL,Colombia,2018,Decile 5,National
6.86318,26,8611,COL,Colombia,2018,Decile 6,National
8.63145,26,8611,COL,Colombia,2018,Decile 7,National
11.19406,26,8611,COL,Colombia,2018,Decile 8,National
15.86686,26,8611,COL,Colombia,2018,Decile 9,National
1.52226,26,8611,COL,Colombia,2018,Decile 1,Rural
34.34827,26,8611,COL,Colombia,2018,Decile 10,Rural
3.07757,26,8611,COL,Colombia,2018,Decile 2,Rural
4.20291,26,8611,COL,Colombia,2018,Decile 3,Rural
5.27844,26,8611,COL,Colombia,2018,Decile 4,Rural
6.52639,26,8611,COL,Colombia,2018,Decile 5,Rural
7.77201,26,8611,COL,Colombia,2018,Decile 6,Rural
9.50983,26,8611,COL,Colombia,2018,Decile 7,Rural
11.84681,26,8611,COL,Colombia,2018,Decile 8,Rural
15.91549,26,8611,COL,Colombia,2018,Decile 9,Rural
1.35676,26,8611,COL,Colombia,2018,Decile 1,Urban
39.46209,26,8611,COL,Colombia,2018,Decile 10,Urban
2.68855,26,8611,COL,Colombia,2018,Decile 2,Urban
3.63729,26,8611,COL,Colombia,2018,Decile 3,Urban
4.62904,26,8611,COL,Colombia,2018,Decile 4,Urban
5.73228,26,8611,COL,Colombia,2018,Decile 5,Urban
7.00954,26,8611,COL,Colombia,2018,Decile 6,Urban
8.52631,26,8611,COL,Colombia,2018,Decile 7,Urban
11.28843,26,8611,COL,Colombia,2018,Decile 8,Urban
15.66969,26,8611,COL,Colombia,2018,Decile 9,Urban
1.03949,26,8611,COL,Colombia,2019,Decile 1,National
41.25417,26,8611,COL,Colombia,2019,Decile 10,National
2.26695,26,8611,COL,Colombia,2019,Decile 2,National
3.23711,26,8611,COL,Colombia,2019,Decile 3,National
4.28966,26,8611,COL,Colombia,2019,Decile 4,National
5.39027,26,8611,COL,Colombia,2019,Decile 5,National
6.79284,26,8611,COL,Colombia,2019,Decile 6,National
8.57008,26,8611,COL,Colombia,2019,Decile 7,National
11.20666,26,8611,COL,Colombia,2019,Decile 8,National
15.95278,26,8611,COL,Colombia,2019,Decile 9,National
1.37293,26,8611,COL,Colombia,2019,Decile 1,Rural
34.65882,26,8611,COL,Colombia,2019,Decile 10,Rural
2.80994,26,8611,COL,Colombia,2019,Decile 2,Rural
3.91734,26,8611,COL,Colombia,2019,Decile 3,Rural
5.09988,26,8611,COL,Colombia,2019,Decile 4,Rural
6.26354,26,8611,COL,Colombia,2019,Decile 5,Rural
7.80544,26,8611,COL,Colombia,2019,Decile 6,Rural
9.61215,26,8611,COL,Colombia,2019,Decile 7,Rural
12.16353,26,8611,COL,Colombia,2019,Decile 8,Rural
16.29643,26,8611,COL,Colombia,2019,Decile 9,Rural
1.25059,26,8611,COL,Colombia,2019,Decile 1,Urban
39.97577,26,8611,COL,Colombia,2019,Decile 10,Urban
2.57665,26,8611,COL,Colombia,2019,Decile 2,Urban
3.54001,26,8611,COL,Colombia,2019,Decile 3,Urban
4.52877,26,8611,COL,Colombia,2019,Decile 4,Urban
5.62967,26,8611,COL,Colombia,2019,Decile 5,Urban
6.93689,26,8611,COL,Colombia,2019,Decile 6,Urban
8.6559,26,8611,COL,Colombia,2019,Decile 7,Urban
11.01438,26,8611,COL,Colombia,2019,Decile 8,Urban
15.89136,26,8611,COL,Colombia,2019,Decile 9,Urban
0.63891,26,8611,COL,Colombia,2020,Decile 1,National
42.96959,26,8611,COL,Colombia,2020,Decile 10,National
1.95405,26,8611,COL,Colombia,2020,Decile 2,National
2.9759,26,8611,COL,Colombia,2020,Decile 3,National
3.99409,26,8611,COL,Colombia,2020,Decile 4,National
5.15318,26,8611,COL,Colombia,2020,Decile 5,National
6.52966,26,8611,COL,Colombia,2020,Decile 6,National
8.36622,26,8611,COL,Colombia,2020,Decile 7,National
11.12086,26,8611,COL,Colombia,2020,Decile 8,National
16.29754,26,8611,COL,Colombia,2020,Decile 9,National
6.3064,26,8612,CRI,Costa Rica,2000,Decile 5,Rural
7.6723,26,8612,CRI,Costa Rica,2000,Decile 6,Rural
9.5086,26,8612,CRI,Costa Rica,2000,Decile 7,Rural
11.86745,26,8612,CRI,Costa Rica,2000,Decile 8,Rural
15.91294,26,8612,CRI,Costa Rica,2000,Decile 9,Rural
1.69152,26,8612,CRI,Costa Rica,2000,Decile 1,Urban
33.9027,26,8612,CRI,Costa Rica,2000,Decile 10,Urban
3.1271,26,8612,CRI,Costa Rica,2000,Decile 2,Urban
4.07565,26,8612,CRI,Costa Rica,2000,Decile 3,Urban
5.00118,26,8612,CRI,Costa Rica,2000,Decile 4,Urban
6.06938,26,8612,CRI,Costa Rica,2000,Decile 5,Urban
7.69863,26,8612,CRI,Costa Rica,2000,Decile 6,Urban
9.36176,26,8612,CRI,Costa Rica,2000,Decile 7,Urban
12.16162,26,8612,CRI,Costa Rica,2000,Decile 8,Urban
16.91046,26,8612,CRI,Costa Rica,2000,Decile 9,Urban
1.19585,26,8612,CRI,Costa Rica,2001,Decile 1,National
37.903,26,8612,CRI,Costa Rica,2001,Decile 10,National
2.60882,26,8612,CRI,Costa Rica,2001,Decile 2,National
3.59114,26,8612,CRI,Costa Rica,2001,Decile 3,National
4.538,26,8612,CRI,Costa Rica,2001,Decile 4,National
5.70674,26,8612,CRI,Costa Rica,2001,Decile 5,National
7.10218,26,8612,CRI,Costa Rica,2001,Decile 6,National
8.94441,26,8612,CRI,Costa Rica,2001,Decile 7,National
11.73096,26,8612,CRI,Costa Rica,2001,Decile 8,National
