value,source_id,notes_ids,iso3,Country__ESTANDAR,Sex,Five-year age groups,Years__ESTANDAR
356.5,6547,,HND,Honduras,Women,0-4,2100
99.2,6547,,HND,Honduras,Women,5-9,1950
126.1,6547,,HND,Honduras,Women,5-9,1955
158.0,6547,,HND,Honduras,Women,5-9,1960
185.3,6547,,HND,Honduras,Women,5-9,1965
214.4,6547,,HND,Honduras,Women,5-9,1970
247.2,6547,,HND,Honduras,Women,5-9,1975
291.1,6547,,HND,Honduras,Women,5-9,1980
341.0,6547,,HND,Honduras,Women,5-9,1985
383.0,6547,,HND,Honduras,Women,5-9,1990
419.4,6547,,HND,Honduras,Women,5-9,1995
465.3,6547,,HND,Honduras,Women,5-9,2000
509.0,6547,,HND,Honduras,Women,5-9,2005
527.9,6547,,HND,Honduras,Women,5-9,2010
517.4,6547,,HND,Honduras,Women,5-9,2015
505.0,6547,,HND,Honduras,Women,5-9,2020
511.5,6547,,HND,Honduras,Women,5-9,2025
520.8,6547,,HND,Honduras,Women,5-9,2030
519.7,6547,,HND,Honduras,Women,5-9,2035
509.3,6547,,HND,Honduras,Women,5-9,2040
495.5,6547,,HND,Honduras,Women,5-9,2045
483.9,6547,,HND,Honduras,Women,5-9,2050
473.0,6547,,HND,Honduras,Women,5-9,2055
464.9,6547,,HND,Honduras,Women,5-9,2060
455.3,6547,,HND,Honduras,Women,5-9,2065
440.8,6547,,HND,Honduras,Women,5-9,2070
425.0,6547,,HND,Honduras,Women,5-9,2075
411.2,6547,,HND,Honduras,Women,5-9,2080
399.9,6547,,HND,Honduras,Women,5-9,2085
390.3,6547,,HND,Honduras,Women,5-9,2090
380.1,6547,,HND,Honduras,Women,5-9,2095
368.6,6547,,HND,Honduras,Women,5-9,2100
86.6,6547,,HND,Honduras,Women,10-14,1950
97.0,6547,,HND,Honduras,Women,10-14,1955
123.5,6547,,HND,Honduras,Women,10-14,1960
155.2,6547,,HND,Honduras,Women,10-14,1965
182.4,6547,,HND,Honduras,Women,10-14,1970
210.6,6547,,HND,Honduras,Women,10-14,1975
241.6,6547,,HND,Honduras,Women,10-14,1980
285.0,6547,,HND,Honduras,Women,10-14,1985
336.9,6547,,HND,Honduras,Women,10-14,1990
380.7,6547,,HND,Honduras,Women,10-14,1995
416.4,6547,,HND,Honduras,Women,10-14,2000
463.7,6547,,HND,Honduras,Women,10-14,2005
507.6,6547,,HND,Honduras,Women,10-14,2010
526.7,6547,,HND,Honduras,Women,10-14,2015
516.2,6547,,HND,Honduras,Women,10-14,2020
504.0,6547,,HND,Honduras,Women,10-14,2025
510.7,6547,,HND,Honduras,Women,10-14,2030
520.1,6547,,HND,Honduras,Women,10-14,2035
519.0,6547,,HND,Honduras,Women,10-14,2040
508.8,6547,,HND,Honduras,Women,10-14,2045
495.0,6547,,HND,Honduras,Women,10-14,2050
483.5,6547,,HND,Honduras,Women,10-14,2055
472.6,6547,,HND,Honduras,Women,10-14,2060
464.6,6547,,HND,Honduras,Women,10-14,2065
455.0,6547,,HND,Honduras,Women,10-14,2070
440.5,6547,,HND,Honduras,Women,10-14,2075
424.8,6547,,HND,Honduras,Women,10-14,2080
411.0,6547,,HND,Honduras,Women,10-14,2085
399.7,6547,,HND,Honduras,Women,10-14,2090
390.1,6547,,HND,Honduras,Women,10-14,2095
379.9,6547,,HND,Honduras,Women,10-14,2100
77.4,6547,,HND,Honduras,Women,15-19,1950
84.8,6547,,HND,Honduras,Women,15-19,1955
94.8,6547,,HND,Honduras,Women,15-19,1960
120.6,6547,,HND,Honduras,Women,15-19,1965
151.7,6547,,HND,Honduras,Women,15-19,1970
178.0,6547,,HND,Honduras,Women,15-19,1975
203.3,6547,,HND,Honduras,Women,15-19,1980
233.4,6547,,HND,Honduras,Women,15-19,1985
278.3,6547,,HND,Honduras,Women,15-19,1990
332.6,6547,,HND,Honduras,Women,15-19,1995
376.5,6547,,HND,Honduras,Women,15-19,2000
413.5,6547,,HND,Honduras,Women,15-19,2005
461.2,6547,,HND,Honduras,Women,15-19,2010
505.3,6547,,HND,Honduras,Women,15-19,2015
524.4,6547,,HND,Honduras,Women,15-19,2020
514.3,6547,,HND,Honduras,Women,15-19,2025
502.4,6547,,HND,Honduras,Women,15-19,2030
509.3,6547,,HND,Honduras,Women,15-19,2035
518.9,6547,,HND,Honduras,Women,15-19,2040
518.1,6547,,HND,Honduras,Women,15-19,2045
508.0,6547,,HND,Honduras,Women,15-19,2050
494.3,6547,,HND,Honduras,Women,15-19,2055
482.9,6547,,HND,Honduras,Women,15-19,2060
472.0,6547,,HND,Honduras,Women,15-19,2065
464.0,6547,,HND,Honduras,Women,15-19,2070
454.4,6547,,HND,Honduras,Women,15-19,2075
440.0,6547,,HND,Honduras,Women,15-19,2080
424.3,6547,,HND,Honduras,Women,15-19,2085
410.5,6547,,HND,Honduras,Women,15-19,2090
399.3,6547,,HND,Honduras,Women,15-19,2095
389.7,6547,,HND,Honduras,Women,15-19,2100
66.3,6547,,HND,Honduras,Women,20-24,1950
75.2,6547,,HND,Honduras,Women,20-24,1955
81.7,6547,,HND,Honduras,Women,20-24,1960
90.4,6547,,HND,Honduras,Women,20-24,1965
115.0,6547,,HND,Honduras,Women,20-24,1970
144.9,6547,,HND,Honduras,Women,20-24,1975
168.5,6547,,HND,Honduras,Women,20-24,1980
192.4,6547,,HND,Honduras,Women,20-24,1985
222.8,6547,,HND,Honduras,Women,20-24,1990
269.8,6547,,HND,Honduras,Women,20-24,1995
324.8,6547,,HND,Honduras,Women,20-24,2000
370.9,6547,,HND,Honduras,Women,20-24,2005
409.1,6547,,HND,Honduras,Women,20-24,2010
456.9,6547,,HND,Honduras,Women,20-24,2015
500.8,6547,,HND,Honduras,Women,20-24,2020
520.4,6547,,HND,Honduras,Women,20-24,2025
511.2,6547,,HND,Honduras,Women,20-24,2030
499.8,6547,,HND,Honduras,Women,20-24,2035
507.0,6547,,HND,Honduras,Women,20-24,2040
517.0,6547,,HND,Honduras,Women,20-24,2045
516.5,6547,,HND,Honduras,Women,20-24,2050
506.6,6547,,HND,Honduras,Women,20-24,2055
493.0,6547,,HND,Honduras,Women,20-24,2060
481.7,6547,,HND,Honduras,Women,20-24,2065
470.9,6547,,HND,Honduras,Women,20-24,2070
463.0,6547,,HND,Honduras,Women,20-24,2075
453.4,6547,,HND,Honduras,Women,20-24,2080
439.1,6547,,HND,Honduras,Women,20-24,2085
423.5,6547,,HND,Honduras,Women,20-24,2090
409.7,6547,,HND,Honduras,Women,20-24,2095
398.5,6547,,HND,Honduras,Women,20-24,2100
58.0,6547,,HND,Honduras,Women,25-29,1950
64.1,6547,,HND,Honduras,Women,25-29,1955
72.0,6547,,HND,Honduras,Women,25-29,1960
77.0,6547,,HND,Honduras,Women,25-29,1965
84.6,6547,,HND,Honduras,Women,25-29,1970
108.0,6547,,HND,Honduras,Women,25-29,1975
136.2,6547,,HND,Honduras,Women,25-29,1980
158.6,6547,,HND,Honduras,Women,25-29,1985
182.2,6547,,HND,Honduras,Women,25-29,1990
213.5,6547,,HND,Honduras,Women,25-29,1995
261.3,6547,,HND,Honduras,Women,25-29,2000
318.6,6547,,HND,Honduras,Women,25-29,2005
366.1,6547,,HND,Honduras,Women,25-29,2010
404.3,6547,,HND,Honduras,Women,25-29,2015
451.9,6547,,HND,Honduras,Women,25-29,2020
496.3,6547,,HND,Honduras,Women,25-29,2025
516.9,6547,,HND,Honduras,Women,25-29,2030
508.2,6547,,HND,Honduras,Women,25-29,2035
497.2,6547,,HND,Honduras,Women,25-29,2040
504.8,6547,,HND,Honduras,Women,25-29,2045
515.2,6547,,HND,Honduras,Women,25-29,2050
514.8,6547,,HND,Honduras,Women,25-29,2055
505.0,6547,,HND,Honduras,Women,25-29,2060
491.5,6547,,HND,Honduras,Women,25-29,2065
480.3,6547,,HND,Honduras,Women,25-29,2070
469.6,6547,,HND,Honduras,Women,25-29,2075
461.8,6547,,HND,Honduras,Women,25-29,2080
452.3,6547,,HND,Honduras,Women,25-29,2085
438.1,6547,,HND,Honduras,Women,25-29,2090
422.5,6547,,HND,Honduras,Women,25-29,2095
408.8,6547,,HND,Honduras,Women,25-29,2100
44.0,6547,,HND,Honduras,Women,30-34,1950
55.9,6547,,HND,Honduras,Women,30-34,1955
61.2,6547,,HND,Honduras,Women,30-34,1960
67.9,6547,,HND,Honduras,Women,30-34,1965
72.1,6547,,HND,Honduras,Women,30-34,1970
78.9,6547,,HND,Honduras,Women,30-34,1975
101.2,6547,,HND,Honduras,Women,30-34,1980
128.3,6547,,HND,Honduras,Women,30-34,1985
150.2,6547,,HND,Honduras,Women,30-34,1990
174.5,6547,,HND,Honduras,Women,30-34,1995
206.3,6547,,HND,Honduras,Women,30-34,2000
255.9,6547,,HND,Honduras,Women,30-34,2005
314.2,6547,,HND,Honduras,Women,30-34,2010
361.7,6547,,HND,Honduras,Women,30-34,2015
399.9,6547,,HND,Honduras,Women,30-34,2020
447.7,6547,,HND,Honduras,Women,30-34,2025
492.8,6547,,HND,Honduras,Women,30-34,2030
513.7,6547,,HND,Honduras,Women,30-34,2035
505.3,6547,,HND,Honduras,Women,30-34,2040
494.8,6547,,HND,Honduras,Women,30-34,2045
502.8,6547,,HND,Honduras,Women,30-34,2050
513.2,6547,,HND,Honduras,Women,30-34,2055
513.0,6547,,HND,Honduras,Women,30-34,2060
503.3,6547,,HND,Honduras,Women,30-34,2065
490.0,6547,,HND,Honduras,Women,30-34,2070
478.9,6547,,HND,Honduras,Women,30-34,2075
468.3,6547,,HND,Honduras,Women,30-34,2080
460.6,6547,,HND,Honduras,Women,30-34,2085
451.2,6547,,HND,Honduras,Women,30-34,2090
437.0,6547,,HND,Honduras,Women,30-34,2095
421.5,6547,,HND,Honduras,Women,30-34,2100
41.7,6547,,HND,Honduras,Women,35-39,1950
42.3,6547,,HND,Honduras,Women,35-39,1955
53.3,6547,,HND,Honduras,Women,35-39,1960
57.8,6547,,HND,Honduras,Women,35-39,1965
63.9,6547,,HND,Honduras,Women,35-39,1970
67.6,6547,,HND,Honduras,Women,35-39,1975
74.5,6547,,HND,Honduras,Women,35-39,1980
96.0,6547,,HND,Honduras,Women,35-39,1985
122.4,6547,,HND,Honduras,Women,35-39,1990
144.2,6547,,HND,Honduras,Women,35-39,1995
168.8,6547,,HND,Honduras,Women,35-39,2000
202.0,6547,,HND,Honduras,Women,35-39,2005
252.2,6547,,HND,Honduras,Women,35-39,2010
310.4,6547,,HND,Honduras,Women,35-39,2015
357.7,6547,,HND,Honduras,Women,35-39,2020
395.9,6547,,HND,Honduras,Women,35-39,2025
444.2,6547,,HND,Honduras,Women,35-39,2030
489.4,6547,,HND,Honduras,Women,35-39,2035
510.5,6547,,HND,Honduras,Women,35-39,2040
502.5,6547,,HND,Honduras,Women,35-39,2045
492.4,6547,,HND,Honduras,Women,35-39,2050
500.5,6547,,HND,Honduras,Women,35-39,2055
511.1,6547,,HND,Honduras,Women,35-39,2060
511.0,6547,,HND,Honduras,Women,35-39,2065
501.4,6547,,HND,Honduras,Women,35-39,2070
488.3,6547,,HND,Honduras,Women,35-39,2075
477.3,6547,,HND,Honduras,Women,35-39,2080
466.9,6547,,HND,Honduras,Women,35-39,2085
459.2,6547,,HND,Honduras,Women,35-39,2090
450.0,6547,,HND,Honduras,Women,35-39,2095
435.9,6547,,HND,Honduras,Women,35-39,2100
34.9,6547,,HND,Honduras,Women,40-44,1950
39.8,6547,,HND,Honduras,Women,40-44,1955
40.2,6547,,HND,Honduras,Women,40-44,1960
50.4,6547,,HND,Honduras,Women,40-44,1965
54.5,6547,,HND,Honduras,Women,40-44,1970
60.2,6547,,HND,Honduras,Women,40-44,1975
64.3,6547,,HND,Honduras,Women,40-44,1980
71.0,6547,,HND,Honduras,Women,40-44,1985
91.8,6547,,HND,Honduras,Women,40-44,1990
117.7,6547,,HND,Honduras,Women,40-44,1995
139.6,6547,,HND,Honduras,Women,40-44,2000
165.1,6547,,HND,Honduras,Women,40-44,2005
198.6,6547,,HND,Honduras,Women,40-44,2010
248.6,6547,,HND,Honduras,Women,40-44,2015
306.4,6547,,HND,Honduras,Women,40-44,2020
353.3,6547,,HND,Honduras,Women,40-44,2025
392.0,6547,,HND,Honduras,Women,40-44,2030
440.3,6547,,HND,Honduras,Women,40-44,2035
485.4,6547,,HND,Honduras,Women,40-44,2040
506.8,6547,,HND,Honduras,Women,40-44,2045
499.2,6547,,HND,Honduras,Women,40-44,2050
489.4,6547,,HND,Honduras,Women,40-44,2055
497.7,6547,,HND,Honduras,Women,40-44,2060
508.4,6547,,HND,Honduras,Women,40-44,2065
508.5,6547,,HND,Honduras,Women,40-44,2070
499.2,6547,,HND,Honduras,Women,40-44,2075
486.2,6547,,HND,Honduras,Women,40-44,2080
475.5,6547,,HND,Honduras,Women,40-44,2085
465.2,6547,,HND,Honduras,Women,40-44,2090
457.7,6547,,HND,Honduras,Women,40-44,2095
448.5,6547,,HND,Honduras,Women,40-44,2100
30.1,6547,,HND,Honduras,Women,45-49,1950
33.2,6547,,HND,Honduras,Women,45-49,1955
37.8,6547,,HND,Honduras,Women,45-49,1960
37.9,6547,,HND,Honduras,Women,45-49,1965
47.6,6547,,HND,Honduras,Women,45-49,1970
51.4,6547,,HND,Honduras,Women,45-49,1975
57.4,6547,,HND,Honduras,Women,45-49,1980
61.5,6547,,HND,Honduras,Women,45-49,1985
67.8,6547,,HND,Honduras,Women,45-49,1990
88.1,6547,,HND,Honduras,Women,45-49,1995
113.7,6547,,HND,Honduras,Women,45-49,2000
136.1,6547,,HND,Honduras,Women,45-49,2005
161.6,6547,,HND,Honduras,Women,45-49,2010
194.9,6547,,HND,Honduras,Women,45-49,2015
244.4,6547,,HND,Honduras,Women,45-49,2020
301.3,6547,,HND,Honduras,Women,45-49,2025
348.6,6547,,HND,Honduras,Women,45-49,2030
387.2,6547,,HND,Honduras,Women,45-49,2035
435.3,6547,,HND,Honduras,Women,45-49,2040
480.4,6547,,HND,Honduras,Women,45-49,2045
501.9,6547,,HND,Honduras,Women,45-49,2050
494.8,6547,,HND,Honduras,Women,45-49,2055
485.3,6547,,HND,Honduras,Women,45-49,2060
493.9,6547,,HND,Honduras,Women,45-49,2065
504.8,6547,,HND,Honduras,Women,45-49,2070
505.2,6547,,HND,Honduras,Women,45-49,2075
496.2,6547,,HND,Honduras,Women,45-49,2080
483.5,6547,,HND,Honduras,Women,45-49,2085
473.0,6547,,HND,Honduras,Women,45-49,2090
463.0,6547,,HND,Honduras,Women,45-49,2095
455.7,6547,,HND,Honduras,Women,45-49,2100
27.3,6547,,HND,Honduras,Women,50-54,1950
28.3,6547,,HND,Honduras,Women,50-54,1955
31.2,6547,,HND,Honduras,Women,50-54,1960
35.4,6547,,HND,Honduras,Women,50-54,1965
35.4,6547,,HND,Honduras,Women,50-54,1970
44.5,6547,,HND,Honduras,Women,50-54,1975
48.6,6547,,HND,Honduras,Women,50-54,1980
54.5,6547,,HND,Honduras,Women,50-54,1985
58.4,6547,,HND,Honduras,Women,50-54,1990
64.6,6547,,HND,Honduras,Women,50-54,1995
84.4,6547,,HND,Honduras,Women,50-54,2000
110.3,6547,,HND,Honduras,Women,50-54,2005
132.3,6547,,HND,Honduras,Women,50-54,2010
157.6,6547,,HND,Honduras,Women,50-54,2015
190.3,6547,,HND,Honduras,Women,50-54,2020
238.5,6547,,HND,Honduras,Women,50-54,2025
295.5,6547,,HND,Honduras,Women,50-54,2030
342.4,6547,,HND,Honduras,Women,50-54,2035
380.8,6547,,HND,Honduras,Women,50-54,2040
428.7,6547,,HND,Honduras,Women,50-54,2045
473.7,6547,,HND,Honduras,Women,50-54,2050
495.4,6547,,HND,Honduras,Women,50-54,2055
488.8,6547,,HND,Honduras,Women,50-54,2060
479.9,6547,,HND,Honduras,Women,50-54,2065
488.8,6547,,HND,Honduras,Women,50-54,2070
500.0,6547,,HND,Honduras,Women,50-54,2075
500.7,6547,,HND,Honduras,Women,50-54,2080
492.1,6547,,HND,Honduras,Women,50-54,2085
479.9,6547,,HND,Honduras,Women,50-54,2090
469.7,6547,,HND,Honduras,Women,50-54,2095
460.0,6547,,HND,Honduras,Women,50-54,2100
20.9,6547,,HND,Honduras,Women,55-59,1950
25.2,6547,,HND,Honduras,Women,55-59,1955
26.1,6547,,HND,Honduras,Women,55-59,1960
28.8,6547,,HND,Honduras,Women,55-59,1965
32.6,6547,,HND,Honduras,Women,55-59,1970
32.6,6547,,HND,Honduras,Women,55-59,1975
41.7,6547,,HND,Honduras,Women,55-59,1980
45.8,6547,,HND,Honduras,Women,55-59,1985
51.4,6547,,HND,Honduras,Women,55-59,1990
55.1,6547,,HND,Honduras,Women,55-59,1995
61.1,6547,,HND,Honduras,Women,55-59,2000
81.1,6547,,HND,Honduras,Women,55-59,2005
106.1,6547,,HND,Honduras,Women,55-59,2010
127.9,6547,,HND,Honduras,Women,55-59,2015
152.3,6547,,HND,Honduras,Women,55-59,2020
183.6,6547,,HND,Honduras,Women,55-59,2025
231.8,6547,,HND,Honduras,Women,55-59,2030
287.8,6547,,HND,Honduras,Women,55-59,2035
334.1,6547,,HND,Honduras,Women,55-59,2040
372.2,6547,,HND,Honduras,Women,55-59,2045
419.8,6547,,HND,Honduras,Women,55-59,2050
464.6,6547,,HND,Honduras,Women,55-59,2055
486.6,6547,,HND,Honduras,Women,55-59,2060
480.7,6547,,HND,Honduras,Women,55-59,2065
472.6,6547,,HND,Honduras,Women,55-59,2070
481.9,6547,,HND,Honduras,Women,55-59,2075
493.5,6547,,HND,Honduras,Women,55-59,2080
494.7,6547,,HND,Honduras,Women,55-59,2085
486.7,6547,,HND,Honduras,Women,55-59,2090
475.0,6547,,HND,Honduras,Women,55-59,2095
465.3,6547,,HND,Honduras,Women,55-59,2100
17.5,6547,,HND,Honduras,Women,60-64,1950
18.6,6547,,HND,Honduras,Women,60-64,1955
22.5,6547,,HND,Honduras,Women,60-64,1960
23.3,6547,,HND,Honduras,Women,60-64,1965
25.7,6547,,HND,Honduras,Women,60-64,1970
29.2,6547,,HND,Honduras,Women,60-64,1975
29.9,6547,,HND,Honduras,Women,60-64,1980
38.6,6547,,HND,Honduras,Women,60-64,1985
42.3,6547,,HND,Honduras,Women,60-64,1990
47.4,6547,,HND,Honduras,Women,60-64,1995
51.1,6547,,HND,Honduras,Women,60-64,2000
57.5,6547,,HND,Honduras,Women,60-64,2005
76.5,6547,,HND,Honduras,Women,60-64,2010
100.7,6547,,HND,Honduras,Women,60-64,2015
121.5,6547,,HND,Honduras,Women,60-64,2020
144.1,6547,,HND,Honduras,Women,60-64,2025
175.8,6547,,HND,Honduras,Women,60-64,2030
222.7,6547,,HND,Honduras,Women,60-64,2035
277.3,6547,,HND,Honduras,Women,60-64,2040
322.8,6547,,HND,Honduras,Women,60-64,2045
360.6,6547,,HND,Honduras,Women,60-64,2050
407.7,6547,,HND,Honduras,Women,60-64,2055
452.1,6547,,HND,Honduras,Women,60-64,2060
474.4,6547,,HND,Honduras,Women,60-64,2065
469.7,6547,,HND,Honduras,Women,60-64,2070
462.6,6547,,HND,Honduras,Women,60-64,2075
472.5,6547,,HND,Honduras,Women,60-64,2080
484.6,6547,,HND,Honduras,Women,60-64,2085
486.5,6547,,HND,Honduras,Women,60-64,2090
479.2,6547,,HND,Honduras,Women,60-64,2095
468.3,6547,,HND,Honduras,Women,60-64,2100
11.1,6547,,HND,Honduras,Women,65-69,1950
